region_name,region_type,parent_region_code,region_code,region_code_level,region_code_type,leaf_region_code,country_iso_3166-1_alpha-2,country_iso_3166-1_alpha-3,country_iso_3166-1_numeric,level_1_region_code,level_2_region_code,level_3_region_code,datacommons_name,datacommons_id,wikidata_id
Richmond County,county,US-VA,US-VA-51159,3,fips_6-4,51159,US,USA,840,USA,US-VA,US-VA-51159,Richmond County,geoId/51159,Q505854
Jeff Davis County,county,US-GA,US-GA-13161,3,fips_6-4,13161,US,USA,840,USA,US-GA,US-GA-13161,Jeff Davis County,geoId/13161,Q493071
Rock Island County,county,US-IL,US-IL-17161,3,fips_6-4,17161,US,USA,840,USA,US-IL,US-IL-17161,Rock Island County,geoId/17161,Q491004
Union County,county,US-IN,US-IN-18161,3,fips_6-4,18161,US,USA,840,USA,US-IN,US-IN-18161,Union County,geoId/18161,Q507308
Sac County,county,US-IA,US-IA-19161,3,fips_6-4,19161,US,USA,840,USA,US-IA,US-IA-19161,Sac County,geoId/19161,Q156639
Riley County,county,US-KS,US-KS-20161,3,fips_6-4,20161,US,USA,840,USA,US-KS,US-KS-20161,Riley County,geoId/20161,Q374890
Mason County,county,US-KY,US-KY-21161,3,fips_6-4,21161,US,USA,840,USA,US-KY,US-KY-21161,Mason County,geoId/21161,Q491112
Washtenaw County,county,US-MI,US-MI-26161,3,fips_6-4,26161,US,USA,840,USA,US-MI,US-MI-26161,Washtenaw County,geoId/26161,Q137916
Waseca County,county,US-MN,US-MN-27161,3,fips_6-4,27161,US,USA,840,USA,US-MN,US-MN-27161,Waseca County,geoId/27161,Q490652
Yalobusha County,county,US-MS,US-MS-28161,3,fips_6-4,28161,US,USA,840,USA,US-MS,US-MS-28161,Yalobusha County,geoId/28161,Q486480
Phelps County,county,US-MO,US-MO-29161,3,fips_6-4,29161,US,USA,840,USA,US-MO,US-MO-29161,Phelps County,geoId/29161,Q485631
Sheridan County,county,US-NE,US-NE-31161,3,fips_6-4,31161,US,USA,840,USA,US-NE,US-NE-31161,Sheridan County,geoId/31161,Q495969
Rutherford County,county,US-NC,US-NC-37161,3,fips_6-4,37161,US,USA,840,USA,US-NC,US-NC-37161,Rutherford County,geoId/37161,Q508254
Van Wert County,county,US-OH,US-OH-39161,3,fips_6-4,39161,US,USA,840,USA,US-OH,US-OH-39161,Van Wert County,geoId/39161,Q485628
Stewart County,county,US-TN,US-TN-47161,3,fips_6-4,47161,US,USA,840,USA,US-TN,US-TN-47161,Stewart County,geoId/47161,Q501954
Freestone County,county,US-TX,US-TX-48161,3,fips_6-4,48161,US,USA,840,USA,US-TX,US-TX-48161,Freestone County,geoId/48161,Q110565
Roanoke County,county,US-VA,US-VA-51161,3,fips_6-4,51161,US,USA,840,USA,US-VA,US-VA-51161,Roanoke County,geoId/51161,Q513968
Jefferson County,county,US-GA,US-GA-13163,3,fips_6-4,13163,US,USA,840,USA,US-GA,US-GA-13163,Jefferson County,geoId/13163,Q486386
St. Clair County,county,US-IL,US-IL-17163,3,fips_6-4,17163,US,USA,840,USA,US-IL,US-IL-17163,St. Clair County,geoId/17163,Q486507
Vanderburgh County,county,US-IN,US-IN-18163,3,fips_6-4,18163,US,USA,840,USA,US-IN,US-IN-18163,Vanderburgh County,geoId/18163,Q505333
Scott County,county,US-IA,US-IA-19163,3,fips_6-4,19163,US,USA,840,USA,US-IA,US-IA-19163,Scott County,geoId/19163,Q485474
Rooks County,county,US-KS,US-KS-20163,3,fips_6-4,20163,US,USA,840,USA,US-KS,US-KS-20163,Rooks County,geoId/20163,Q379665
Meade County,county,US-KY,US-KY-21163,3,fips_6-4,21163,US,USA,840,USA,US-KY,US-KY-21163,Meade County,geoId/21163,Q505438
Wayne County,county,US-MI,US-MI-26163,3,fips_6-4,26163,US,USA,840,USA,US-MI,US-MI-26163,Wayne County,geoId/26163,Q195664
Washington County,county,US-MN,US-MN-27163,3,fips_6-4,27163,US,USA,840,USA,US-MN,US-MN-27163,Washington County,geoId/27163,Q485408
Yazoo County,county,US-MS,US-MS-28163,3,fips_6-4,28163,US,USA,840,USA,US-MS,US-MS-28163,Yazoo County,geoId/28163,Q486466
Pike County,county,US-MO,US-MO-29163,3,fips_6-4,29163,US,USA,840,USA,US-MO,US-MO-29163,Pike County,geoId/29163,Q489877
Sherman County,county,US-NE,US-NE-31163,3,fips_6-4,31163,US,USA,840,USA,US-NE,US-NE-31163,Sherman County,geoId/31163,Q495799
Sampson County,county,US-NC,US-NC-37163,3,fips_6-4,37163,US,USA,840,USA,US-NC,US-NC-37163,Sampson County,geoId/37163,Q507722
Vinton County,county,US-OH,US-OH-39163,3,fips_6-4,39163,US,USA,840,USA,US-OH,US-OH-39163,Vinton County,geoId/39163,Q489942
Sullivan County,county,US-TN,US-TN-47163,3,fips_6-4,47163,US,USA,840,USA,US-TN,US-TN-47163,Sullivan County,geoId/47163,Q501918
Frio County,county,US-TX,US-TX-48163,3,fips_6-4,48163,US,USA,840,USA,US-TX,US-TX-48163,Frio County,geoId/48163,Q27011
Rockbridge County,county,US-VA,US-VA-51163,3,fips_6-4,51163,US,USA,840,USA,US-VA,US-VA-51163,Rockbridge County,geoId/51163,Q513805
Lake and Peninsula Borough,county,US-AK,US-AK-02164,3,fips_6-4,02164,US,USA,840,USA,US-AK,US-AK-02164,Lake and Peninsula Borough,geoId/02164,Q511679
Jenkins County,county,US-GA,US-GA-13165,3,fips_6-4,13165,US,USA,840,USA,US-GA,US-GA-13165,Jenkins County,geoId/13165,Q389551
Saline County,county,US-IL,US-IL-17165,3,fips_6-4,17165,US,USA,840,USA,US-IL,US-IL-17165,Saline County,geoId/17165,Q484224
Vermillion County,county,US-IN,US-IN-18165,3,fips_6-4,18165,US,USA,840,USA,US-IN,US-IN-18165,Vermillion County,geoId/18165,Q502933
Shelby County,county,US-IA,US-IA-19165,3,fips_6-4,19165,US,USA,840,USA,US-IA,US-IA-19165,Shelby County,geoId/19165,Q485491
Rush County,county,US-KS,US-KS-20165,3,fips_6-4,20165,US,USA,840,USA,US-KS,US-KS-20165,Rush County,geoId/20165,Q376776
Menifee County,county,US-KY,US-KY-21165,3,fips_6-4,21165,US,USA,840,USA,US-KY,US-KY-21165,Menifee County,geoId/21165,Q498123
Wexford County,county,US-MI,US-MI-26165,3,fips_6-4,26165,US,USA,840,USA,US-MI,US-MI-26165,Wexford County,geoId/26165,Q506975
Watonwan County,county,US-MN,US-MN-27165,3,fips_6-4,27165,US,USA,840,USA,US-MN,US-MN-27165,Watonwan County,geoId/27165,Q491292
Platte County,county,US-MO,US-MO-29165,3,fips_6-4,29165,US,USA,840,USA,US-MO,US-MO-29165,Platte County,geoId/29165,Q489897
Sioux County,county,US-NE,US-NE-31165,3,fips_6-4,31165,US,USA,840,USA,US-NE,US-NE-31165,Sioux County,geoId/31165,Q489751
Scotland County,county,US-NC,US-NC-37165,3,fips_6-4,37165,US,USA,840,USA,US-NC,US-NC-37165,Scotland County,geoId/37165,Q506690
Warren County,county,US-OH,US-OH-39165,3,fips_6-4,39165,US,USA,840,USA,US-OH,US-OH-39165,Warren County,geoId/39165,Q489576
Sumner County,county,US-TN,US-TN-47165,3,fips_6-4,47165,US,USA,840,USA,US-TN,US-TN-47165,Sumner County,geoId/47165,Q506175
Gaines County,county,US-TX,US-TX-48165,3,fips_6-4,48165,US,USA,840,USA,US-TX,US-TX-48165,Gaines County,geoId/48165,Q109836
Rockingham County,county,US-VA,US-VA-51165,3,fips_6-4,51165,US,USA,840,USA,US-VA,US-VA-51165,Rockingham County,geoId/51165,Q513919
Johnson County,county,US-GA,US-GA-13167,3,fips_6-4,13167,US,USA,840,USA,US-GA,US-GA-13167,Johnson County,geoId/13167,Q163529
Sangamon County,county,US-IL,US-IL-17167,3,fips_6-4,17167,US,USA,840,USA,US-IL,US-IL-17167,Sangamon County,geoId/17167,Q490994
Vigo County,county,US-IN,US-IN-18167,3,fips_6-4,18167,US,USA,840,USA,US-IN,US-IN-18167,Vigo County,geoId/18167,Q507414
Sioux County,county,US-IA,US-IA-19167,3,fips_6-4,19167,US,USA,840,USA,US-IA,US-IA-19167,Sioux County,geoId/19167,Q486118
Russell County,county,US-KS,US-KS-20167,3,fips_6-4,20167,US,USA,840,USA,US-KS,US-KS-20167,Russell County,geoId/20167,Q375143
Mercer County,county,US-KY,US-KY-21167,3,fips_6-4,21167,US,USA,840,USA,US-KY,US-KY-21167,Mercer County,geoId/21167,Q500711
Wilkin County,county,US-MN,US-MN-27167,3,fips_6-4,27167,US,USA,840,USA,US-MN,US-MN-27167,Wilkin County,geoId/27167,Q491229
Polk County,county,US-MO,US-MO-29167,3,fips_6-4,29167,US,USA,840,USA,US-MO,US-MO-29167,Polk County,geoId/29167,Q489861
Stanton County,county,US-NE,US-NE-31167,3,fips_6-4,31167,US,USA,840,USA,US-NE,US-NE-31167,Stanton County,geoId/31167,Q495985
Stanly County,county,US-NC,US-NC-37167,3,fips_6-4,37167,US,USA,840,USA,US-NC,US-NC-37167,Stanly County,geoId/37167,Q507798
Washington County,county,US-OH,US-OH-39167,3,fips_6-4,39167,US,USA,840,USA,US-OH,US-OH-39167,Washington County,geoId/39167,Q489571
Tipton County,county,US-TN,US-TN-47167,3,fips_6-4,47167,US,USA,840,USA,US-TN,US-TN-47167,Tipton County,geoId/47167,Q474999
Galveston County,county,US-TX,US-TX-48167,3,fips_6-4,48167,US,USA,840,USA,US-TX,US-TX-48167,Galveston County,geoId/48167,Q26587
Russell County,county,US-VA,US-VA-51167,3,fips_6-4,51167,US,USA,840,USA,US-VA,US-VA-51167,Russell County,geoId/51167,Q507117
Jones County,county,US-GA,US-GA-13169,3,fips_6-4,13169,US,USA,840,USA,US-GA,US-GA-13169,Jones County,geoId/13169,Q493040
Schuyler County,county,US-IL,US-IL-17169,3,fips_6-4,17169,US,USA,840,USA,US-IL,US-IL-17169,Schuyler County,geoId/17169,Q491026
Wabash County,county,US-IN,US-IN-18169,3,fips_6-4,18169,US,USA,840,USA,US-IN,US-IN-18169,Wabash County,geoId/18169,Q505305
Story County,county,US-IA,US-IA-19169,3,fips_6-4,19169,US,USA,840,USA,US-IA,US-IA-19169,Story County,geoId/19169,Q485364
Saline County,county,US-KS,US-KS-20169,3,fips_6-4,20169,US,USA,840,USA,US-KS,US-KS-20169,Saline County,geoId/20169,Q375991
Metcalfe County,county,US-KY,US-KY-21169,3,fips_6-4,21169,US,USA,840,USA,US-KY,US-KY-21169,Metcalfe County,geoId/21169,Q505287
Winona County,county,US-MN,US-MN-27169,3,fips_6-4,27169,US,USA,840,USA,US-MN,US-MN-27169,Winona County,geoId/27169,Q491281
Pulaski County,county,US-MO,US-MO-29169,3,fips_6-4,29169,US,USA,840,USA,US-MO,US-MO-29169,Pulaski County,geoId/29169,Q489980
Thayer County,county,US-NE,US-NE-31169,3,fips_6-4,31169,US,USA,840,USA,US-NE,US-NE-31169,Thayer County,geoId/31169,Q495719
Stokes County,county,US-NC,US-NC-37169,3,fips_6-4,37169,US,USA,840,USA,US-NC,US-NC-37169,Stokes County,geoId/37169,Q506682
Wayne County,county,US-OH,US-OH-39169,3,fips_6-4,39169,US,USA,840,USA,US-OH,US-OH-39169,Wayne County,geoId/39169,Q403184
Trousdale County,county,US-TN,US-TN-47169,3,fips_6-4,47169,US,USA,840,USA,US-TN,US-TN-47169,Trousdale County,geoId/47169,Q501939
Garza County,county,US-TX,US-TX-48169,3,fips_6-4,48169,US,USA,840,USA,US-TX,US-TX-48169,Garza County,geoId/48169,Q111663
Scott County,county,US-VA,US-VA-51169,3,fips_6-4,51169,US,USA,840,USA,US-VA,US-VA-51169,Scott County,geoId/51169,Q505834
Matanuska-Susitna Borough,county,US-AK,US-AK-02170,3,fips_6-4,02170,US,USA,840,USA,US-AK,US-AK-02170,Matanuska-Susitna Borough,geoId/02170,Q512925
Lamar County,county,US-GA,US-GA-13171,3,fips_6-4,13171,US,USA,840,USA,US-GA,US-GA-13171,Lamar County,geoId/13171,Q493049
Scott County,county,US-IL,US-IL-17171,3,fips_6-4,17171,US,USA,840,USA,US-IL,US-IL-17171,Scott County,geoId/17171,Q513010
Warren County,county,US-IN,US-IN-18171,3,fips_6-4,18171,US,USA,840,USA,US-IN,US-IN-18171,Warren County,geoId/18171,Q507321
Tama County,county,US-IA,US-IA-19171,3,fips_6-4,19171,US,USA,840,USA,US-IA,US-IA-19171,Tama County,geoId/19171,Q119372
Scott County,county,US-KS,US-KS-20171,3,fips_6-4,20171,US,USA,840,USA,US-KS,US-KS-20171,Scott County,geoId/20171,Q376042
Monroe County,county,US-KY,US-KY-21171,3,fips_6-4,21171,US,USA,840,USA,US-KY,US-KY-21171,Monroe County,geoId/21171,Q505453
Wright County,county,US-MN,US-MN-27171,3,fips_6-4,27171,US,USA,840,USA,US-MN,US-MN-27171,Wright County,geoId/27171,Q490390
Putnam County,county,US-MO,US-MO-29171,3,fips_6-4,29171,US,USA,840,USA,US-MO,US-MO-29171,Putnam County,geoId/29171,Q489886
Thomas County,county,US-NE,US-NE-31171,3,fips_6-4,31171,US,USA,840,USA,US-NE,US-NE-31171,Thomas County,geoId/31171,Q489711
Surry County,county,US-NC,US-NC-37171,3,fips_6-4,37171,US,USA,840,USA,US-NC,US-NC-37171,Surry County,geoId/37171,Q507881
Williams County,county,US-OH,US-OH-39171,3,fips_6-4,39171,US,USA,840,USA,US-OH,US-OH-39171,Williams County,geoId/39171,Q483923
Unicoi County,county,US-TN,US-TN-47171,3,fips_6-4,47171,US,USA,840,USA,US-TN,US-TN-47171,Unicoi County,geoId/47171,Q501568
Gillespie County,county,US-TX,US-TX-48171,3,fips_6-4,48171,US,USA,840,USA,US-TX,US-TX-48171,Gillespie County,geoId/48171,Q27024
Shenandoah County,county,US-VA,US-VA-51171,3,fips_6-4,51171,US,USA,840,USA,US-VA,US-VA-51171,Shenandoah County,geoId/51171,Q510947
Lanier County,county,US-GA,US-GA-13173,3,fips_6-4,13173,US,USA,840,USA,US-GA,US-GA-13173,Lanier County,geoId/13173,Q492070
Shelby County,county,US-IL,US-IL-17173,3,fips_6-4,17173,US,USA,840,USA,US-IL,US-IL-17173,Shelby County,geoId/17173,Q373953
Warrick County,county,US-IN,US-IN-18173,3,fips_6-4,18173,US,USA,840,USA,US-IN,US-IN-18173,Warrick County,geoId/18173,Q503093
Taylor County,county,US-IA,US-IA-19173,3,fips_6-4,19173,US,USA,840,USA,US-IA,US-IA-19173,Taylor County,geoId/19173,Q176068
Sedgwick County,county,US-KS,US-KS-20173,3,fips_6-4,20173,US,USA,840,USA,US-KS,US-KS-20173,Sedgwick County,geoId/20173,Q375108
Montgomery County,county,US-KY,US-KY-21173,3,fips_6-4,21173,US,USA,840,USA,US-KY,US-KY-21173,Montgomery County,geoId/21173,Q269164
Yellow Medicine County,county,US-MN,US-MN-27173,3,fips_6-4,27173,US,USA,840,USA,US-MN,US-MN-27173,Yellow Medicine County,geoId/27173,Q490414
Ralls County,county,US-MO,US-MO-29173,3,fips_6-4,29173,US,USA,840,USA,US-MO,US-MO-29173,Ralls County,geoId/29173,Q259095
Thurston County,county,US-NE,US-NE-31173,3,fips_6-4,31173,US,USA,840,USA,US-NE,US-NE-31173,Thurston County,geoId/31173,Q502511
Swain County,county,US-NC,US-NC-37173,3,fips_6-4,37173,US,USA,840,USA,US-NC,US-NC-37173,Swain County,geoId/37173,Q496197
Wood County,county,US-OH,US-OH-39173,3,fips_6-4,39173,US,USA,840,USA,US-OH,US-OH-39173,Wood County,geoId/39173,Q485571
Union County,county,US-TN,US-TN-47173,3,fips_6-4,47173,US,USA,840,USA,US-TN,US-TN-47173,Union County,geoId/47173,Q501935
Glasscock County,county,US-TX,US-TX-48173,3,fips_6-4,48173,US,USA,840,USA,US-TX,US-TX-48173,Glasscock County,geoId/48173,Q109293
Smyth County,county,US-VA,US-VA-51173,3,fips_6-4,51173,US,USA,840,USA,US-VA,US-VA-51173,Smyth County,geoId/51173,Q378896
Laurens County,county,US-GA,US-GA-13175,3,fips_6-4,13175,US,USA,840,USA,US-GA,US-GA-13175,Laurens County,geoId/13175,Q491556
Stark County,county,US-IL,US-IL-17175,3,fips_6-4,17175,US,USA,840,USA,US-IL,US-IL-17175,Stark County,geoId/17175,Q500645
Washington County,county,US-IN,US-IN-18175,3,fips_6-4,18175,US,USA,840,USA,US-IN,US-IN-18175,Washington County,geoId/18175,Q304671
Union County,county,US-IA,US-IA-19175,3,fips_6-4,19175,US,USA,840,USA,US-IA,US-IA-19175,Union County,geoId/19175,Q485944
Seward County,county,US-KS,US-KS-20175,3,fips_6-4,20175,US,USA,840,USA,US-KS,US-KS-20175,Seward County,geoId/20175,Q377122
Morgan County,county,US-KY,US-KY-21175,3,fips_6-4,21175,US,USA,840,USA,US-KY,US-KY-21175,Morgan County,geoId/21175,Q503505
Randolph County,county,US-MO,US-MO-29175,3,fips_6-4,29175,US,USA,840,USA,US-MO,US-MO-29175,Randolph County,geoId/29175,Q489625
Valley County,county,US-NE,US-NE-31175,3,fips_6-4,31175,US,USA,840,USA,US-NE,US-NE-31175,Valley County,geoId/31175,Q495965
Transylvania County,county,US-NC,US-NC-37175,3,fips_6-4,37175,US,USA,840,USA,US-NC,US-NC-37175,Transylvania County,geoId/37175,Q507743
Wyandot County,county,US-OH,US-OH-39175,3,fips_6-4,39175,US,USA,840,USA,US-OH,US-OH-39175,Wyandot County,geoId/39175,Q403319
Van Buren County,county,US-TN,US-TN-47175,3,fips_6-4,47175,US,USA,840,USA,US-TN,US-TN-47175,Van Buren County,geoId/47175,Q501964
Goliad County,county,US-TX,US-TX-48175,3,fips_6-4,48175,US,USA,840,USA,US-TX,US-TX-48175,Goliad County,geoId/48175,Q27233
Southampton County,county,US-VA,US-VA-51175,3,fips_6-4,51175,US,USA,840,USA,US-VA,US-VA-51175,Southampton County,geoId/51175,Q337915
Lee County,county,US-GA,US-GA-13177,3,fips_6-4,13177,US,USA,840,USA,US-GA,US-GA-13177,Lee County,geoId/13177,Q491508
Stephenson County,county,US-IL,US-IL-17177,3,fips_6-4,17177,US,USA,840,USA,US-IL,US-IL-17177,Stephenson County,geoId/17177,Q491032
Wayne County,county,US-IN,US-IN-18177,3,fips_6-4,18177,US,USA,840,USA,US-IN,US-IN-18177,Wayne County,geoId/18177,Q502959
Van Buren County,county,US-IA,US-IA-19177,3,fips_6-4,19177,US,USA,840,USA,US-IA,US-IA-19177,Van Buren County,geoId/19177,Q182644
Shawnee County,county,US-KS,US-KS-20177,3,fips_6-4,20177,US,USA,840,USA,US-KS,US-KS-20177,Shawnee County,geoId/20177,Q374410
Muhlenberg County,county,US-KY,US-KY-21177,3,fips_6-4,21177,US,USA,840,USA,US-KY,US-KY-21177,Muhlenberg County,geoId/21177,Q498077
Ray County,county,US-MO,US-MO-29177,3,fips_6-4,29177,US,USA,840,USA,US-MO,US-MO-29177,Ray County,geoId/29177,Q489880
Washington County,county,US-NE,US-NE-31177,3,fips_6-4,31177,US,USA,840,USA,US-NE,US-NE-31177,Washington County,geoId/31177,Q495979
Tyrrell County,county,US-NC,US-NC-37177,3,fips_6-4,37177,US,USA,840,USA,US-NC,US-NC-37177,Tyrrell County,geoId/37177,Q507918
Warren County,county,US-TN,US-TN-47177,3,fips_6-4,47177,US,USA,840,USA,US-TN,US-TN-47177,Warren County,geoId/47177,Q494774
Gonzales County,county,US-TX,US-TX-48177,3,fips_6-4,48177,US,USA,840,USA,US-TX,US-TX-48177,Gonzales County,geoId/48177,Q26614
Spotsylvania County,county,US-VA,US-VA-51177,3,fips_6-4,51177,US,USA,840,USA,US-VA,US-VA-51177,Spotsylvania County,geoId/51177,Q506202
Liberty County,county,US-GA,US-GA-13179,3,fips_6-4,13179,US,USA,840,USA,US-GA,US-GA-13179,Liberty County,geoId/13179,Q487692
Tazewell County,county,US-IL,US-IL-17179,3,fips_6-4,17179,US,USA,840,USA,US-IL,US-IL-17179,Tazewell County,geoId/17179,Q494560
Wells County,county,US-IN,US-IN-18179,3,fips_6-4,18179,US,USA,840,USA,US-IN,US-IN-18179,Wells County,geoId/18179,Q503478
Wapello County,county,US-IA,US-IA-19179,3,fips_6-4,19179,US,USA,840,USA,US-IA,US-IA-19179,Wapello County,geoId/19179,Q485467
Sheridan County,county,US-KS,US-KS-20179,3,fips_6-4,20179,US,USA,840,USA,US-KS,US-KS-20179,Sheridan County,geoId/20179,Q374382
Nelson County,county,US-KY,US-KY-21179,3,fips_6-4,21179,US,USA,840,USA,US-KY,US-KY-21179,Nelson County,geoId/21179,Q594313
Reynolds County,county,US-MO,US-MO-29179,3,fips_6-4,29179,US,USA,840,USA,US-MO,US-MO-29179,Reynolds County,geoId/29179,Q489864
Wayne County,county,US-NE,US-NE-31179,3,fips_6-4,31179,US,USA,840,USA,US-NE,US-NE-31179,Wayne County,geoId/31179,Q485291
Union County,county,US-NC,US-NC-37179,3,fips_6-4,37179,US,USA,840,USA,US-NC,US-NC-37179,Union County,geoId/37179,Q508247
Washington County,county,US-TN,US-TN-47179,3,fips_6-4,47179,US,USA,840,USA,US-TN,US-TN-47179,Washington County,geoId/47179,Q495037
Gray County,county,US-TX,US-TX-48179,3,fips_6-4,48179,US,USA,840,USA,US-TX,US-TX-48179,Gray County,geoId/48179,Q109312
Stafford County,county,US-VA,US-VA-51179,3,fips_6-4,51179,US,USA,840,USA,US-VA,US-VA-51179,Stafford County,geoId/51179,Q341755
Nome Census Area,county,US-AK,US-AK-02180,3,fips_6-4,02180,US,USA,840,USA,US-AK,US-AK-02180,Nome Census Area,geoId/02180,Q503023
Lincoln County,county,US-GA,US-GA-13181,3,fips_6-4,13181,US,USA,840,USA,US-GA,US-GA-13181,Lincoln County,geoId/13181,Q491519
Union County,county,US-IL,US-IL-17181,3,fips_6-4,17181,US,USA,840,USA,US-IL,US-IL-17181,Union County,geoId/17181,Q486458
White County,county,US-IN,US-IN-18181,3,fips_6-4,18181,US,USA,840,USA,US-IN,US-IN-18181,White County,geoId/18181,Q507294
Warren County,county,US-IA,US-IA-19181,3,fips_6-4,19181,US,USA,840,USA,US-IA,US-IA-19181,Warren County,geoId/19181,Q112737
Sherman County,county,US-KS,US-KS-20181,3,fips_6-4,20181,US,USA,840,USA,US-KS,US-KS-20181,Sherman County,geoId/20181,Q248521
Nicholas County,county,US-KY,US-KY-21181,3,fips_6-4,21181,US,USA,840,USA,US-KY,US-KY-21181,Nicholas County,geoId/21181,Q503583
Ripley County,county,US-MO,US-MO-29181,3,fips_6-4,29181,US,USA,840,USA,US-MO,US-MO-29181,Ripley County,geoId/29181,Q489796
Webster County,county,US-NE,US-NE-31181,3,fips_6-4,31181,US,USA,840,USA,US-NE,US-NE-31181,Webster County,geoId/31181,Q489687
Vance County,county,US-NC,US-NC-37181,3,fips_6-4,37181,US,USA,840,USA,US-NC,US-NC-37181,Vance County,geoId/37181,Q507981
Wayne County,county,US-TN,US-TN-47181,3,fips_6-4,47181,US,USA,840,USA,US-TN,US-TN-47181,Wayne County,geoId/47181,Q494970
Grayson County,county,US-TX,US-TX-48181,3,fips_6-4,48181,US,USA,840,USA,US-TX,US-TX-48181,Grayson County,geoId/48181,Q109457
Surry County,county,US-VA,US-VA-51181,3,fips_6-4,51181,US,USA,840,USA,US-VA,US-VA-51181,Surry County,geoId/51181,Q506209
Long County,county,US-GA,US-GA-13183,3,fips_6-4,13183,US,USA,840,USA,US-GA,US-GA-13183,Long County,geoId/13183,Q493033
Vermilion County,county,US-IL,US-IL-17183,3,fips_6-4,17183,US,USA,840,USA,US-IL,US-IL-17183,Vermilion County,geoId/17183,Q484273
Whitley County,county,US-IN,US-IN-18183,3,fips_6-4,18183,US,USA,840,USA,US-IN,US-IN-18183,Whitley County,geoId/18183,Q507399
Washington County,county,US-IA,US-IA-19183,3,fips_6-4,19183,US,USA,840,USA,US-IA,US-IA-19183,Washington County,geoId/19183,Q386189
Smith County,county,US-KS,US-KS-20183,3,fips_6-4,20183,US,USA,840,USA,US-KS,US-KS-20183,Smith County,geoId/20183,Q376024
Ohio County,county,US-KY,US-KY-21183,3,fips_6-4,21183,US,USA,840,USA,US-KY,US-KY-21183,Ohio County,geoId/21183,Q500663
St. Charles County,county,US-MO,US-MO-29183,3,fips_6-4,29183,US,USA,840,USA,US-MO,US-MO-29183,St. Charles County,geoId/29183,Q489873
Wheeler County,county,US-NE,US-NE-31183,3,fips_6-4,31183,US,USA,840,USA,US-NE,US-NE-31183,Wheeler County,geoId/31183,Q489610
Wake County,county,US-NC,US-NC-37183,3,fips_6-4,37183,US,USA,840,USA,US-NC,US-NC-37183,Wake County,geoId/37183,Q506215
Weakley County,county,US-TN,US-TN-47183,3,fips_6-4,47183,US,USA,840,USA,US-TN,US-TN-47183,Weakley County,geoId/47183,Q501959
Gregg County,county,US-TX,US-TX-48183,3,fips_6-4,48183,US,USA,840,USA,US-TX,US-TX-48183,Gregg County,geoId/48183,Q109275
Sussex County,county,US-VA,US-VA-51183,3,fips_6-4,51183,US,USA,840,USA,US-VA,US-VA-51183,Sussex County,geoId/51183,Q340591
North Slope Borough,county,US-AK,US-AK-02185,3,fips_6-4,02185,US,USA,840,USA,US-AK,US-AK-02185,North Slope Borough,geoId/02185,Q511806
Lowndes County,county,US-GA,US-GA-13185,3,fips_6-4,13185,US,USA,840,USA,US-GA,US-GA-13185,Lowndes County,geoId/13185,Q493134
Wabash County,county,US-IL,US-IL-17185,3,fips_6-4,17185,US,USA,840,USA,US-IL,US-IL-17185,Wabash County,geoId/17185,Q486535
Wayne County,county,US-IA,US-IA-19185,3,fips_6-4,19185,US,USA,840,USA,US-IA,US-IA-19185,Wayne County,geoId/19185,Q485460
Stafford County,county,US-KS,US-KS-20185,3,fips_6-4,20185,US,USA,840,USA,US-KS,US-KS-20185,Stafford County,geoId/20185,Q374908
Oldham County,county,US-KY,US-KY-21185,3,fips_6-4,21185,US,USA,840,USA,US-KY,US-KY-21185,Oldham County,geoId/21185,Q505515
St. Clair County,county,US-MO,US-MO-29185,3,fips_6-4,29185,US,USA,840,USA,US-MO,US-MO-29185,St. Clair County,geoId/29185,Q489853
York County,county,US-NE,US-NE-31185,3,fips_6-4,31185,US,USA,840,USA,US-NE,US-NE-31185,York County,geoId/31185,Q489648
Warren County,county,US-NC,US-NC-37185,3,fips_6-4,37185,US,USA,840,USA,US-NC,US-NC-37185,Warren County,geoId/37185,Q507853
White County,county,US-TN,US-TN-47185,3,fips_6-4,47185,US,USA,840,USA,US-TN,US-TN-47185,White County,geoId/47185,Q501563
Grimes County,county,US-TX,US-TX-48185,3,fips_6-4,48185,US,USA,840,USA,US-TX,US-TX-48185,Grimes County,geoId/48185,Q26616
Tazewell County,county,US-VA,US-VA-51185,3,fips_6-4,51185,US,USA,840,USA,US-VA,US-VA-51185,Tazewell County,geoId/51185,Q506197
Ste. Genevieve County,county,US-MO,US-MO-29186,3,fips_6-4,29186,US,USA,840,USA,US-MO,US-MO-29186,Ste. Genevieve County,geoId/29186,Q489847
Lumpkin County,county,US-GA,US-GA-13187,3,fips_6-4,13187,US,USA,840,USA,US-GA,US-GA-13187,Lumpkin County,geoId/13187,Q492040
Warren County,county,US-IL,US-IL-17187,3,fips_6-4,17187,US,USA,840,USA,US-IL,US-IL-17187,Warren County,geoId/17187,Q491021
Webster County,county,US-IA,US-IA-19187,3,fips_6-4,19187,US,USA,840,USA,US-IA,US-IA-19187,Webster County,geoId/19187,Q485726
Stanton County,county,US-KS,US-KS-20187,3,fips_6-4,20187,US,USA,840,USA,US-KS,US-KS-20187,Stanton County,geoId/20187,Q377035
Owen County,county,US-KY,US-KY-21187,3,fips_6-4,21187,US,USA,840,USA,US-KY,US-KY-21187,Owen County,geoId/21187,Q496771
