country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-22,,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-23,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-24,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-25,-17,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-26,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-27,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-28,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-29,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-30,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-01,,,,,-24,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-02,-17,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-03,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-04,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-05,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-06,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-07,,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-08,,,,,-10,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-09,-11,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-10,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-11,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-12,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-13,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-14,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-15,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-16,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-17,,,,,5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-18,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-19,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-20,,,,,-21,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-21,,,,,-20,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-22,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-23,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-24,,,,,-11,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-25,,,,,-28,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-26,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-27,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-28,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-29,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-30,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-05-31,,,,,7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-01,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-02,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-03,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-04,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-05,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-06,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-07,,,,,5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-08,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-09,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-10,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-11,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-12,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-13,-12,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-14,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-15,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-16,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-17,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-18,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-19,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-20,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-21,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-22,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-23,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-24,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-25,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-26,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-27,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-28,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-29,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-06-30,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-01,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-02,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-03,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-04,,,,,5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-05,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-06,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-07,,,,,8,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-08,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-09,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-10,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-11,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-12,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-13,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-07-14,,,,,0,
